from_id,to_id,walk_d
5885425,5887273,627
5885425,5887275,783
5885426,5883576,548
5885426,5883577,548
5885426,5885425,548
5885426,5885426,0
5885426,5885427,470
5885426,5887275,470
5885426,5887276,783
5885426,5889123,705
5885427,5883576,627
5885427,5883577,627
5885427,5885425,783
5885427,5885426,470
5885427,5885427,0
5885427,5887275,627
5885427,5887276,548
5885428,5883580,705
5885428,5885426,783
5885428,5885427,470
5885428,5887276,705
5885429,5885429,0
5885429,5885430,783
5885430,5885429,783
5885430,5885430,0
5885431,5881729,783
5885431,5881730,783
5885431,5883580,705
5885431,5883581,392
5885431,5883582,627
5885431,5885431,0
5885431,5885432,548
5885431,5887280,548
5885431,5889128,783
5885432,5881731,705
5885432,5883581,705
5885432,5883582,470
5885432,5885431,548
5885432,5885432,0
5885432,5885433,548
5885432,5887280,627
5885432,5887281,548
5885433,5885432,548
5885433,5885433,0
5885433,5887281,627
5885433,5887282,548
5885434,5885432,783
5885434,5885433,470
5885434,5887282,627
5885435,5885433,705
5887225,5889074,783
5887227,5887228,470
5887227,5889074,548
5887227,5889075,548
5887228,5885379,627
5887228,5887228,0
5887228,5887229,548
5887228,5889074,783
5887228,5889075,783
5887228,5889076,783
5887229,5887228,548
5887229,5887229,0
5887230,5887229,783
5887230,5889079,705
5887231,5889079,705
5887232,5889079,548
5887232,5889080,627
5887233,5889080,783
5887233,5889081,705
5887233,5889082,783
5887234,5887234,0
5887234,5889082,548
5887235,5889082,705
5887238,5887239,705
5887239,5887239,0
5887242,5883543,783
5887242,5885394,470
5887243,5885394,548
5887244,5885394,783
5887258,5883558,783
5887258,5883559,783
5887258,5887258,0
5887258,5889106,783
5887259,5887259,0
5887260,5887260,0
5887261,5887260,783
5887261,5887263,705
5887262,5887263,470
5887263,5887263,0
5887263,5887265,705
5887264,5887263,392
5887264,5887265,470
5887265,5887263,705
5887265,5887265,0
5887266,5887265,548
5887268,5885420,783
5887269,5885420,627
5887269,5887269,0
5887270,5885420,705
5887270,5887270,0
5887271,5885420,783
5887271,5887270,783
5887273,5885425,627
5887273,5887273,0
5887273,5889122,783
5887274,5887274,0
5887274,5889122,470
5887275,5883576,705
5887275,5883577,783
5887275,5885425,783
5887275,5885426,470
5887275,5885427,627
5887275,5887275,0
5887275,5889123,392
5887276,5885426,783
5887276,5885427,548
5887276,5887276,0
5887278,5885429,392
5887278,5885430,705
5887278,5887280,705
5887278,5889127,783
5887279,5885429,705
5887279,5885431,627
5887279,5887280,470
5887279,5889127,548
5887279,5889128,627
5887279,5890973,783
5887279,5890974,783
5887280,5883581,783
5887280,5883582,783
5887280,5885431,548
5887280,5885432,627
5887280,5887280,0
5887280,5887281,783
5887280,5889127,627
5887280,5889128,392
5887280,5890973,783
5887280,5890974,705
5887281,5885432,548
5887281,5885433,627
5887281,5887280,783
5887281,5887281,0
5887281,5889128,783
5887281,5889129,627
5887282,5885433,548
5887282,5887282,0
5887282,5889129,783
5887282,5890976,705
5887283,5885433,783
5887283,5887282,783
5889073,5889074,470
5889073,5890920,705
5889074,5887228,783
5889074,5889074,0
5889074,5889075,783
5889074,5890920,627
5889075,5887228,783
5889075,5889074,783
5889075,5889075,0
5889076,5887228,783
5889076,5889076,0
5889077,5887228,705
5889077,5887229,627
5889078,5887228,783
5889078,5887229,705
5889079,5889079,0
5889079,5889080,470
5889079,5889081,705
5889079,5890924,627
5889079,5890925,548
5889079,5890926,705
5889079,5892769,705
5889080,5889079,470
5889080,5889080,0
5889080,5889081,392
5889080,5889082,783
5889080,5890925,627
5889080,5890926,470
5889081,5889079,705
5889081,5889080,392
5889081,5889081,0
5889081,5889082,783
5889081,5890926,705
5889082,5887234,548
5889082,5889080,783
5889082,5889081,783
5889082,5889082,0
5889083,5887234,783
5889083,5889082,392
5889084,5889082,627
5889090,5885394,705
5889091,5885394,627
5889105,5889106,705
5889106,5887258,783
5889106,5889106,0
5889107,5887258,627
5889107,5887259,548
5889107,5887260,705
5889107,5889106,783
5889110,5887263,627
5889111,5887263,313
5889112,5887265,627
5889113,5887263,705
5889113,5887265,548
5889113,5890961,783
5889114,5890961,783
5889115,5889115,0
5889115,5889116,548
5889115,5889117,783
5889115,5890961,783
5889115,5890962,705
5889116,5889115,548
5889116,5889116,0
5889116,5889117,392
5889116,5890961,783
5889116,5890962,470
5889117,5889115,783
5889117,5889116,392
5889117,5889117,0
5889117,5890962,705
5889119,5890966,783
5889120,5890966,783
5889121,5887273,627
5889121,5887274,705
5889121,5889122,392
5889121,5889123,783
5889122,5887273,783
5889122,5887274,470
5889122,5889122,0
5889122,5889123,627
5889123,5885426,705
5889123,5887275,392
5889123,5889122,627
5889123,5889123,0
5889124,5885427,783
5889124,5887275,783
5889124,5887276,392
5889124,5889123,548
5889125,5892814,783
5889126,5885429,705
5889126,5890973,705
5889127,5887280,627
5889127,5889127,0
5889127,5889128,548
5889127,5890973,470
5889127,5890974,627
5889128,5885431,783
5889128,5887280,392
5889128,5887281,783
5889128,5889127,548
5889128,5889128,0
5889128,5890973,705
5889128,5890974,627
5889128,5890975,783
5889129,5887281,627
5889129,5887282,783
5889129,5889129,0
5889129,5890976,627
5889129,5892819,783
5889130,5885433,783
5889130,5887281,705
5889130,5887282,548
5889130,5889129,392
5889130,5890976,392
5889131,5887282,705
5889131,5889129,627
5889131,5890976,627
5890919,5889074,705
5890919,5890920,705
5890920,5889074,627
5890920,5890920,0
5890921,5889076,705
5890921,5890920,783
5890924,5889079,627
5890924,5890924,0
5890924,5890925,548
5890924,5890926,783
5890924,5892769,548
5890924,5894610,783
5890925,5889079,548
5890925,5889080,627
5890925,5890924,548
5890925,5890925,0
5890925,5890926,392
5890925,5892769,392
5890925,5894613,783
5890926,5889079,705
5890926,5889080,470
5890926,5889081,705
5890926,5890924,783
5890926,5890925,392
5890926,5890926,0
5890926,5892769,705
5890927,5889080,705
5890927,5889081,627
5890928,5889082,705
5890929,5889082,627
5890930,5889082,783
5890940,5892783,705
5890951,5889106,783
5890955,5892800,705
5890956,5892800,470
5890957,5892800,783
5890958,5887265,705
5890959,5887265,783
5890959,5890961,783
5890960,5890961,470
5890961,5889115,783
5890961,5889116,783
5890961,5890961,0
5890962,5889115,705
5890962,5889116,470
5890962,5889117,705
5890962,5890962,0
5890963,5889115,783
5890963,5889116,470
5890963,5889117,392
5890963,5890962,705
5890965,5890966,313
5890966,5890966,0
5890968,5892811,783
5890969,5887275,705
5890969,5889123,470
5890970,5889123,548
5890971,5892814,627
5890972,5889127,705
5890972,5890973,470
5890972,5894659,705
5890973,5887280,783
5890973,5889127,470
5890973,5889128,705
5890973,5890973,0
5890973,5890974,627
5890973,5894659,783
5890974,5887280,705
5890974,5889127,627
5890974,5889128,627
5890974,5890973,627
5890974,5890974,0
5890974,5890975,705
5890974,5892818,548
5890974,5892819,548
5890974,5894661,783
5890975,5889128,783
5890975,5890974,705
5890975,5890975,0
5890975,5892818,627
5890975,5892819,548
5890976,5887282,705
5890976,5889129,627
5890976,5890976,0
5890976,5892819,548
5890977,5889129,783
5890977,5890976,783
5892763,5890920,783
5892764,5890920,783
5892765,5894609,627
5892766,5894609,470
5892766,5894610,705
5892766,5896450,783
5892767,5890924,470
5892767,5890925,783
5892767,5892768,548
5892767,5894609,783
5892767,5894610,470
5892767,5894611,783
5892767,5894612,783
5892767,5896452,705
5892768,5892768,0
5892768,5894610,705
5892768,5894611,705
5892768,5894612,705
5892769,5889079,705
5892769,5890924,548
5892769,5890925,392
5892769,5890926,705
5892769,5892769,0
5892769,5894612,627
5892769,5894613,548
5892769,5894614,783
5892770,5890925,783
5892770,5892769,548
5892770,5894612,783
5892770,5894613,705
5892772,5892772,0
5892772,5894615,548
5892773,5889082,783
5892783,5892783,0
5892800,5892800,0
5892801,5892800,705
5892802,5892800,705
5892803,5892805,783
5892804,5890961,705
5892804,5892805,627
5892804,5896490,783
5892805,5892805,0
5892806,5892805,627
5892809,5890966,627
5892810,5894653,78
5892811,5892811,0
5892811,5894654,548
5892812,5892811,627
5892812,5894656,548
5892813,5894656,705
5892814,5892814,0
5892815,5894659,627
5892816,5889127,783
5892816,5890973,548
5892816,5894659,470
5892817,5892817,0
5892817,5892818,470
5892817,5894660,548
5892817,5894661,627
5892818,5890974,548
5892818,5890975,627
5892818,5892817,470
5892818,5892818,0
5892818,5892819,470
5892818,5894660,627
5892818,5894661,627
5892819,5889129,783
5892819,5890974,548
5892819,5890975,548
5892819,5890976,548
5892819,5892818,470
5892819,5892819,0
5892819,5894661,705
5892820,5890976,470
5892820,5892818,783
5892820,5892819,627
5892820,5894661,783
5892821,5890978,627
5892822,5890978,705
5894607,5890920,783
5894608,5894609,705
5894608,5896450,705
5894609,5894609,0
5894609,5894610,548
5894609,5896450,705
5894609,5896452,705
5894610,5890924,783
5894610,5892768,705
5894610,5894609,548
5894610,5894610,0
5894610,5896452,470
5894611,5892768,705
5894611,5894611,0
5894611,5894612,470
5894611,5894613,783
5894612,5892768,705
5894612,5892769,627
5894612,5894611,470
5894612,5894612,0
5894612,5894613,548
5894613,5890925,783
5894613,5892769,548
5894613,5894611,783
5894613,5894612,548
5894613,5894613,0
5894613,5894614,392
5894613,5896457,783
5894614,5892769,783
5894614,5894613,392
5894614,5894614,0
5894614,5894615,783
5894614,5896457,627
5894615,5892772,548
5894615,5894614,783
5894615,5894615,0
5894615,5896457,783
5894627,5892783,627
5894635,5896478,627
5894635,5898319,783
5894637,5896478,705
5894638,5898322,705
5894639,5894639,0
5894644,5892800,78
5894645,5896489,705
5894646,5896489,627
5894647,5892805,627
5894647,5896490,627
5894648,5892805,548
5894648,5896490,783
5894649,5896490,470
5894650,5896493,470
5894651,5894653,783
5894651,5896493,548
5894652,5894653,392
5894652,5896493,627
5894653,5894653,0
5894654,5892811,548
5894654,5894654,0
5894654,5894656,705
5894655,5892811,548
5894655,5894654,470
5894655,5894656,392
5894655,5894657,705
5894655,5896496,705
5894656,5894654,705
5894656,5894656,0
5894656,5894657,470
5894656,5896499,783
5894657,5894656,470
5894657,5894657,0
5894657,5896499,705
5894658,5894658,0
5894659,5890973,783
5894659,5894659,0
5894659,5894660,783
5894660,5892817,548
5894660,5892818,627
5894660,5894659,783
5894660,5894660,0
5894660,5894661,470
5894660,5896502,548
5894661,5890974,783
5894661,5892817,627
5894661,5892818,627
5894661,5892819,705
5894661,5894660,470
5894661,5894661,0
5894661,5896502,627
5894662,5890974,783
5894662,5890975,783
5894662,5892818,627
5894662,5892819,627
5894662,5894661,548
5894663,5890976,705
5894663,5892819,627
5896448,5898289,627
5896448,5898290,548
5896449,5896450,783
5896449,5898289,783
5896449,5898290,705
5896450,5894609,705
5896450,5896450,0
5896450,5896451,627
5896450,5898291,783
5896451,5896450,627
5896451,5896451,0
5896451,5898291,470
5896452,5894609,705
5896452,5894610,470
5896452,5896452,0
5896453,5894610,783
5896453,5896452,705
5896456,5894613,783
5896456,5894614,627
5896456,5896457,705
5896457,5894613,783
5896457,5894614,627
5896457,5894615,783
5896457,5896457,0
5896458,5896457,470
5896459,5896457,705
5896463,5896463,0
5896477,5896478,627
5896477,5898319,705
5896478,5896478,0
5896478,5898319,392
5896479,5896478,705
5896479,5898319,705
5896479,5898320,470
5896480,5896481,783
5896480,5898320,627
5896480,5898321,783
5896480,5898322,705
5896481,5896481,0
5896481,5898321,783
5896481,5898322,392
5896481,5900161,627
5896482,5896481,783
5896482,5898322,627
5896483,5898322,705
5896487,5896489,627
5896488,5896489,470
5896489,5896489,0
5896489,5896490,783
5896489,5900169,783
5896490,5892805,783
5896490,5896489,783
5896490,5896490,0
5896491,5896490,627
5896492,5896493,78
5896493,5896493,0
5896494,5896493,705
5896495,5894653,235
5896496,5896496,0
5896497,5894654,705
5896497,5894656,783
5896497,5896496,783
5896498,5894656,470
5896498,5894657,705
5896498,5896499,470
5896498,5898340,627
5896498,5900179,705
5896499,5894656,783
5896499,5894657,705
5896499,5896499,0
5896500,5894657,705
5896500,5894658,705
5896500,5898340,705
5896501,5894658,627
5896501,5894660,627
5896501,5894661,783
5896501,5896502,627
5896502,5894660,548
5896502,5894661,627
5896502,5896502,0
5896502,5898343,548
5896503,5896502,548
5896503,5898343,783
5896505,5896505,0
5896505,5898347,392
5896507,5898350,783
5898289,5898289,0
5898289,5898290,470
5898289,5898291,783
5898289,5900129,705
5898290,5898289,470
5898290,5898290,0
5898291,5896450,783
5898291,5896451,548
5898291,5898289,783
5898291,5898291,0
5898291,5900129,627
5898291,5900130,627
5898293,5894610,783
5898293,5896452,548
5898294,5896452,705
5898298,5894614,783
5898298,5896457,78
5898303,5900143,627
5898304,5900143,783
5898305,5896463,470
5898306,5901983,705
5898318,5896478,627
5898318,5898319,548
5898319,5896478,392
5898319,5898319,0
5898320,5898320,0
5898321,5896481,783
5898321,5898321,0
5898321,5898322,705
5898322,5896481,392
5898322,5898321,705
5898322,5898322,0
5898322,5900161,392
5898323,5896481,548
5898323,5898322,392
5898323,5900161,705
5898324,5896481,783
5898324,5898322,627
5898328,5900168,783
5898329,5900168,627
5898329,5900169,705
5898330,5896489,627
5898330,5896490,705
5898330,5900168,705
5898330,5900169,392
5898330,5902007,783
5898331,5896489,705
5898331,5896490,783
5898331,5900169,705
5898331,5900171,783
5898332,5898332,0
5898333,5900172,627
5898334,5896493,392
5898334,5900172,705
5898334,5902010,783
5898336,5898337,627
5898337,5898337,0
5898338,5898337,705
5898339,5896499,705
5898339,5898340,470
5898339,5900179,548
5898340,5898340,0
5898340,5900179,705
5898340,5902017,783
5898341,5896502,705
5898341,5900180,470
5898341,5902017,783
5898341,5902018,783
5898342,5898342,0
5898342,5900181,705
5898343,5896502,548
5898343,5898343,0
5898344,5896502,783
5898344,5898343,783
5898346,5896505,470
5898346,5898347,548
5898347,5896505,392
5898347,5898347,0
5898348,5900187,705
5900128,5898289,392
5900128,5898290,627
5900128,5898291,783
5900128,5900129,627
5900129,5898289,705
5900129,5898291,627
5900129,5900129,0
5900130,5898291,548
5900130,5900130,0
5900142,5900143,627
5900143,5900143,0
5900144,5896463,627
5900144,5900143,627
5900144,5901983,627
5900145,5901983,470
5900146,5901983,705
5900157,5898319,627
5900158,5896478,705
5900158,5898319,470
5900160,5898322,783
5900160,5900161,548
5900161,5896481,627
5900161,5898322,392
5900161,5900161,0
5900162,5900161,705
5900163,5898322,705
5900163,5900161,627
5900168,5900168,0
5900168,5900169,705
5900169,5896489,783
5900169,5900168,705
5900169,5900169,0
5900169,5902007,548
5900170,5898332,627
5900170,5900169,548
5900170,5900171,470
5900170,5900172,783
5900170,5902007,627
5900171,5900171,0
5900171,5900172,470
5900171,5902010,548
5900172,5900171,470
5900172,5900172,0
5900172,5902010,470
5900173,5896493,783
5900173,5900172,627
5900173,5902010,705
5900174,5896493,783
5900174,5900172,783
5900174,5902010,783
5900176,5898337,470
5900177,5898337,627
5900178,5898340,783
5900178,5902017,783
5900179,5898340,705
5900179,5900179,0
5900179,5902017,392
5900179,5902018,783
5900179,5903854,783
5900180,5900180,0
5900180,5902018,392
5900180,5902019,627
5900181,5898342,705
5900181,5900181,0
5900182,5896502,705
5900182,5898342,627
5900182,5898343,783
5900182,5900181,627
5900182,5902018,783
5900182,5902019,548
5900183,5896502,705
5900183,5898343,783
5900185,5900185,0
5900185,5900186,392
5900185,5900187,705
5900185,5902023,470
5900185,5902024,548
5900185,5903860,783
5900185,5903861,705
5900186,5900185,392
5900186,5900186,0
5900186,5900187,548
5900186,5902023,548
5900186,5902024,392
5900186,5903861,705
5900187,5900185,705
5900187,5900186,548
5900187,5900187,0
5900187,5902024,705
5901966,5898289,783
5901981,5900143,705
5901982,5900143,783
5901983,5901983,0
5901983,5903821,783
5901984,5901983,470
5901984,5903821,548
5901984,5905658,783
5901985,5901983,783
5901985,5903821,783
5901986,5903823,705
5901986,5905659,783
5901996,5903834,627
5901997,5903834,548
5901999,5898322,627
5901999,5900161,392
5901999,5903835,627
5901999,5905671,783
5901999,5905672,627
5902000,5900161,705
5902000,5903835,783
5902000,5905672,783
5902005,5900168,705
5902006,5900168,783
5902007,5900169,548
5902007,5902007,0
5902008,5900169,627
5902008,5902007,705
5902009,5900171,157
5902009,5900172,470
5902009,5902010,548
5902010,5900171,548
5902010,5900172,470
5902010,5902010,0
5902010,5903847,627
5902011,5902010,548
5902014,5898337,783
5902014,5903852,705
5902015,5903852,627
5902015,5905688,705
5902015,5905689,783
5902016,5900179,705
5902016,5902017,627
5902017,5898340,783
5902017,5900179,392
5902017,5902017,0
5902017,5902018,627
5902017,5903854,627
5902018,5900179,783
5902018,5900180,392
5902018,5902017,627
5902018,5902018,0
5902018,5902019,392
5902018,5903854,783
5902018,5903856,705
5902019,5900180,627
5902019,5902018,392
5902019,5902019,0
5902020,5898342,783
5902020,5900181,783
5902020,5902019,705
5902023,5900185,470
5902023,5900186,548
5902023,5902023,0
5902023,5902024,627
5902023,5903859,783
5902023,5903860,548
5902023,5903861,627
5902023,5905696,705
5902024,5900185,548
5902024,5900186,392
5902024,5900187,705
5902024,5902023,627
5902024,5902024,0
5902024,5902025,705
5902024,5903860,548
5902024,5903861,392
5902024,5903862,627
5902024,5905697,705
5902025,5902024,705
5902025,5902025,0
5902025,5903861,548
5902025,5903862,548
5902026,5902026,0
5902026,5903863,548
5902026,5902027,548
5902026,5903864,705
5903806,5905643,705
5903807,5905643,783
5903818,5900143,783
5903819,5900143,783
5903820,5905656,392
5903821,5901983,783
5903821,5903821,0
5903821,5905658,627
5903821,5907492,783
5903822,5903821,627
5903822,5905658,627
5903823,5903823,0
5903823,5905659,392
5903823,5907493,783
5903824,5907494,705
5903833,5905670,705
5903834,5903834,0
